2,STRING,hHEP,1000,0.2000,1.0000,0.9407,0.3311
3,STRING,hHEP,1000,0.2000,1.0000,0.9436,0.3401
4,STRING,hHEP,1000,0.2000,1.0000,0.9405,0.3383
5,STRING,hHEP,1000,0.2000,1.0000,0.9395,0.3084
6,STRING,hHEP,1000,0.2000,1.0000,0.9419,0.3319
7,STRING,hHEP,1000,0.2000,1.0000,0.9426,0.3312
8,STRING,hHEP,1000,0.2000,1.0000,0.9412,0.3650
9,STRING,hHEP,1000,0.2000,1.0000,0.9394,0.3325
0,Specific,hHEP,500,0.2000,1.0000,0.8965,0.8336
1,Specific,hHEP,500,0.2000,1.0000,0.8971,0.8334
2,Specific,hHEP,500,0.2000,1.0000,0.8967,0.8352
3,Specific,hHEP,500,0.2000,1.0000,0.8974,0.8364
4,Specific,hHEP,500,0.2000,1.0000,0.8974,0.8326
5,Specific,hHEP,500,0.2000,1.0000,0.8975,0.8363
6,Specific,hHEP,500,0.2000,1.0000,0.8973,0.8360
7,Specific,hHEP,500,0.2000,1.0000,0.8983,0.8383
8,Specific,hHEP,500,0.2000,1.0000,0.8965,0.8334
9,Specific,hHEP,500,0.2000,1.0000,0.8993,0.8391
0,Specific,hHEP,1000,0.2000,1.0000,0.8963,0.8305
1,Specific,hHEP,1000,0.2000,1.0000,0.8988,0.8323
2,Specific,hHEP,1000,0.2000,1.0000,0.8983,0.8314
3,Specific,hHEP,1000,0.2000,1.0000,0.8993,0.8335
4,Specific,hHEP,1000,0.2000,1.0000,0.8972,0.8314
5,Specific,hHEP,1000,0.2000,1.0000,0.8971,0.8306
6,Specific,hHEP,1000,0.2000,1.0000,0.8995,0.8351
7,Specific,hHEP,1000,0.2000,1.0000,0.8972,0.8323
8,Specific,hHEP,1000,0.2000,1.0000,0.8992,0.8368
9,Specific,hHEP,1000,0.2000,1.0000,0.8999,0.8373
0,Non-Specific,hHEP,500,0.2000,1.0000,0.8504,0.0773
1,Non-Specific,hHEP,500,0.2000,1.0000,0.8366,0.0675
2,Non-Specific,hHEP,500,0.2000,1.0000,0.8482,0.0809
3,Non-Specific,hHEP,500,0.2000,1.0000,0.8500,0.0827
4,Non-Specific,hHEP,500,0.2000,1.0000,0.8496,0.0926
5,Non-Specific,hHEP,500,0.2000,1.0000,0.8472,0.0772
6,Non-Specific,hHEP,500,0.2000,1.0000,0.8548,0.0925
7,Non-Specific,hHEP,500,0.2000,1.0000,0.8506,0.0825
8,Non-Specific,hHEP,500,0.2000,1.0000,0.8591,0.0832
9,Non-Specific,hHEP,500,0.2000,1.0000,0.8545,0.0901
0,Non-Specific,hHEP,1000,0.2000,1.0000,0.8364,0.0704
1,Non-Specific,hHEP,1000,0.2000,1.0000,0.8435,0.0767
2,Non-Specific,hHEP,1000,0.2000,1.0000,0.8423,0.0851
3,Non-Specific,hHEP,1000,0.2000,1.0000,0.8408,0.0708
